사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자	승하차
20180129	분당선	선릉	10168	21662	20180201	31830
20180212	7호선	신중동	16020	15804	20180215	31824
20180201	6호선	망원	15191	16622	20180204	31813
20180211	9호선	신논현	16283	15522	20180214	31805
20180128	1호선	시청	16033	15770	20180131	31803
20180204	6호선	이태원	17290	14496	20180207	31786
20180131	7호선	상동	15598	16182	20180203	31780
20180128	6호선	이태원	17082	14685	20180131	31767
20180203	7호선	학동	15414	16341	20180206	31755
20180208	7호선	상동	15582	16170	20180211	31752
20180112	경원선	청량리(서울시립대입구)	14892	16860	20180115	31752
20180206	분당선	수내	15696	16040	20180209	31736
20180121	9호선	신논현	16177	15557	20180124	31734
20180201	5호선	아차산(어린이대공원후문)	16326	15397	20180204	31723
20180206	분당선	선릉	10122	21600	20180209	31722
20180122	4호선	숙대입구(갈월)	15950	15771	20180125	31721
20180212	5호선	종로3가	16493	15220	20180215	31713
20180129	2호선	신당	15501	16197	20180201	31698
20180112	5호선	공덕	15118	16572	20180115	31690
20180121	4호선	동대문역사문화공원	16489	15197	20180124	31686
20180117	7호선	신중동	15918	15761	20180120	31679
20180208	5호선	아차산(어린이대공원후문)	16320	15351	20180211	31671
20180125	경부선	대방	15818	15853	20180128	31671
20180114	4호선	동대문역사문화공원	16484	15187	20180117	31671
20180207	경부선	성균관대	16052	15618	20180210	31670
20180125	안산선	중앙	15432	16233	20180128	31665
20180114	경인선	개봉	16186	15476	20180117	31662
20180131	5호선	종로3가	16266	15395	20180203	31661
20180211	2호선	잠실새내	15430	16227	20180214	31657
20180121	안산선	안산	16404	15243	20180124	31647
20180208	6호선	이태원	14834	16810	20180211	31644
20180117	6호선	망원	15132	16508	20180120	31640
20180118	안산선	안산	16460	15173	20180121	31633
20180201	9호선	고속터미널	12440	19172	20180204	31612
20180125	6호선	디지털미디어시티	14621	16983	20180128	31604
20180129	분당선	한티	15380	16222	20180201	31602
20180121	2호선	잠실새내	15565	16033	20180124	31598
20180129	경인선	동인천	16231	15366	20180201	31597
20180124	5호선	우장산	15686	15910	20180127	31596
20180126	5호선	우장산	15827	15751	20180129	31578
20180212	경부선	성균관대	16125	15449	20180215	31574
20180125	7호선	사가정	15818	15744	20180128	31562
20180118	9호선	고속터미널	12551	19003	20180121	31554
20180117	경부선	성균관대	16074	15469	20180120	31543
20180212	4호선	한성대입구(삼선교)	16021	15518	20180215	31539
20180124	6호선	디지털미디어시티	14593	16941	20180127	31534
20180117	6호선	이태원	15418	16097	20180120	31515
20180129	8호선	잠실(송파구청)	14701	16810	20180201	31511
20180126	경인선	동인천	16102	15400	20180129	31502
20180131	6호선	망원	15167	16333	20180203	31500
20180117	1호선	동대문	15313	16176	20180120	31489
20180113	7호선	상봉(시외버스터미널)	15978	15499	20180116	31477
20180128	2호선	잠실새내	15387	16087	20180131	31474
20180129	4호선	숙대입구(갈월)	15673	15796	20180201	31469
20180113	5호선	종로3가	15691	15778	20180116	31469
20180212	7호선	상동	15387	16072	20180215	31459
20180208	경부선	성균관대	16114	15329	20180211	31443
20180207	9호선	고속터미널	12361	19078	20180210	31439
20180127	안산선	상록수	16059	15374	20180130	31433
20180123	2호선	신당	15286	16146	20180126	31432
20180126	5호선	공덕	15057	16359	20180129	31416
20180126	분당선	수내	15726	15689	20180129	31415
20180126	4호선	숙대입구(갈월)	15803	15608	20180129	31411
20180112	안산선	안산	16598	14807	20180115	31405
20180127	1호선	시청	15935	15469	20180130	31404
20180118	6호선	망원	15004	16398	20180121	31402
20180205	4호선	한성대입구(삼선교)	16012	15385	20180208	31397
20180130	7호선	신중동	15705	15689	20180202	31394
20180207	3호선	약수	15867	15524	20180210	31391
20180125	경인선	동인천	16102	15283	20180128	31385
20180122	4호선	한성대입구(삼선교)	16001	15381	20180125	31382
20180118	7호선	신중동	15809	15572	20180121	31381
20180203	7호선	하계	16234	15129	20180206	31363
20180208	2호선	을지로4가	15641	15720	20180211	31361
20180127	7호선	건대입구	15044	16317	20180130	31361
20180113	8호선	잠실(송파구청)	14659	16696	20180116	31355
20180201	안산선	안산	16407	14947	20180204	31354
20180208	6호선	합정	16616	14737	20180211	31353
20180121	경인선	주안	16637	14714	20180124	31351
20180130	9호선	고속터미널	12279	19066	20180202	31345
20180201	7호선	상동	15324	16017	20180204	31341
20180121	2호선	역삼	15415	15918	20180124	31333
20180130	경부선	성균관대	15765	15566	20180202	31331
20180125	4호선	숙대입구(갈월)	15660	15666	20180128	31326
20180114	4호선	성신여대입구(돈암)	15910	15416	20180117	31326
20180113	3호선	홍제	15877	15447	20180116	31324
20180115	경부선	성균관대	15904	15416	20180118	31320
20180118	6호선	합정	16722	14596	20180121	31318
20180118	1호선	동대문	15163	16147	20180121	31310
20180117	6호선	합정	16575	14733	20180120	31308
20180130	2호선	상왕십리	15798	15505	20180202	31303
20180131	6호선	합정	16515	14780	20180203	31295
20180201	9호선2단계	봉은사	15744	15547	20180204	31291
20180204	2호선	역삼	15463	15821	20180207	31284
20180201	7호선	신중동	15735	15544	20180204	31279
20180123	경인선	동인천	16016	15260	20180126	31276
20180204	5호선	광화문(세종문화회관)	15712	15560	20180207	31272
20180120	경부선	노량진	16680	14588	20180123	31268
20180125	1호선	신설동	15794	15472	20180128	31266
20180207	7호선	신중동	15774	15473	20180210	31247
20180130	3호선	약수	15666	15573	20180202	31239
20180201	6호선	이태원	14760	16476	20180204	31236
20180114	9호선	신논현	15960	15273	20180117	31233
20180125	7호선	면목	15853	15379	20180128	31232
20180205	일산선	삼송	15773	15457	20180208	31230
20180124	분당선	한티	15074	16153	20180127	31227
20180125	분당선	선릉	10018	21207	20180128	31225
20180207	5호선	아차산(어린이대공원후문)	15998	15226	20180210	31224
20180120	8호선	잠실(송파구청)	14608	16616	20180123	31224
20180115	4호선	한성대입구(삼선교)	15990	15226	20180118	31216
20180203	3호선	홍제	15736	15471	20180206	31207
20180212	6호선	망원	15073	16121	20180215	31194
20180206	일산선	삼송	15775	15416	20180209	31191
20180114	2호선	선릉	16951	14239	20180117	31190
20180212	분당선	수서	15241	15946	20180215	31187
20180113	5호선	강동	16638	14544	20180116	31182
20180203	공항철도 1호선	인천공항1터미널	16211	14969	20180206	31180
20180127	3호선	불광	14714	16466	20180130	31180
20180115	9호선	고속터미널	12678	18494	20180118	31172
20180112	2호선	신당	15251	15917	20180115	31168
20180124	7호선	중계	16078	15089	20180127	31167
20180114	경인선	주안	16423	14743	20180117	31166
20180120	경부선	평택	16463	14701	20180123	31164
20180113	1호선	동대문	14848	16312	20180116	31160
20180130	6호선	합정	16729	14428	20180202	31157
20180129	5호선	공덕	14970	16187	20180201	31157
20180203	분당선	압구정로데오	14706	16443	20180206	31149
20180125	분당선	수내	15418	15731	20180128	31149
20180126	분당선	선릉	10000	21136	20180129	31136
20180207	과천선	정부과천청사	15873	15257	20180210	31130
20180121	5호선	천호(풍납토성)	15669	15452	20180124	31121
20180112	7호선	상동	15149	15971	20180115	31120
20180113	7호선	하계	15986	15133	20180116	31119
20180119	분당선	오리	17198	13918	20180122	31116
20180114	안산선	안산	16112	14987	20180117	31099
20180117	분당선	태평	15777	15315	20180120	31092
20180128	9호선	신논현	15934	15155	20180131	31089
20180131	9호선	고속터미널	12306	18772	20180203	31078
20180130	5호선	종로3가	16234	14842	20180202	31076
20180118	3호선	약수	15871	15203	20180121	31074
20180129	분당선	수내	15397	15666	20180201	31063
20180117	9호선	고속터미널	12397	18666	20180120	31063
20180117	3호선	약수	15756	15302	20180120	31058
20180131	경부선	성균관대	15918	15134	20180203	31052
20180119	경부선	노량진	16280	14768	20180122	31048
20180119	5호선	아차산(어린이대공원후문)	15907	15138	20180122	31045
20180207	7호선	상동	15244	15790	20180210	31034
20180205	8호선	잠실(송파구청)	14446	16577	20180208	31023
20180125	5호선	공덕	14978	16037	20180128	31015
20180118	경부선	성균관대	15810	15200	20180121	31010
20180119	중앙선	구리	15015	15988	20180122	31003
20180112	분당선	선릉	10004	20995	20180115	30999
20180130	5호선	아차산(어린이대공원후문)	15641	15351	20180202	30992
20180126	7호선	면목	15925	15066	20180129	30991
20180123	4호선	숙대입구(갈월)	15493	15496	20180126	30989
20180205	분당선	수내	15339	15649	20180208	30988
20180124	5호선	공덕	15036	15947	20180127	30983
20180114	2호선	서초	15800	15179	20180117	30979
20180124	1호선	신설동	15708	15263	20180127	30971
20180201	2호선	상왕십리	15839	15129	20180204	30968
20180121	3호선	경복궁(정부서울청사)	14754	16206	20180124	30960
20180208	분당선	태평	15796	15160	20180211	30956
20180124	경인선	동인천	15684	15272	20180127	30956
20180203	5호선	종로3가	15977	14976	20180206	30953
20180206	6호선	망원	14820	16129	20180209	30949
20180118	분당선	수서	15445	15497	20180121	30942
20180128	4호선	성신여대입구(돈암)	15698	15243	20180131	30941
20180112	7호선	면목	15841	15095	20180115	30936
20180204	4호선	성신여대입구(돈암)	15662	15255	20180207	30917
20180113	2호선	성수	14880	16035	20180116	30915
20180208	2호선	상왕십리	15645	15257	20180211	30902
20180126	2호선	신당	15149	15753	20180129	30902
20180123	일산선	삼송	15710	15191	20180126	30901
20180126	경부선	대방	15431	15467	20180129	30898
20180127	2호선	당산	14523	16374	20180130	30897
20180131	1호선	동대문	14952	15942	20180203	30894
20180124	경부선	대방	15387	15501	20180127	30888
20180127	안산선	중앙	14763	16120	20180130	30883
20180115	7호선	신중동	15568	15312	20180118	30880
20180203	2호선	서초	15984	14891	20180206	30875
20180131	5호선	아차산(어린이대공원후문)	15842	15032	20180203	30874
20180130	안산선	안산	16291	14569	20180202	30860
20180201	6호선	합정	16385	14474	20180204	30859
20180121	경인선	개봉	15400	15453	20180124	30853
20180122	9호선	고속터미널	12321	18531	20180125	30852
20180124	분당선	선릉	10010	20838	20180127	30848
20180207	분당선	수서	15363	15483	20180210	30846
20180117	5호선	아차산(어린이대공원후문)	15781	15062	20180120	30843
20180127	경인선	동암	15337	15505	20180130	30842
20180112	5호선	종로3가	15585	15242	20180115	30827
20180124	7호선	사가정	15330	15496	20180127	30826
20180123	안산선	안산	15952	14859	20180126	30811
20180211	4호선	동대문역사문화공원	16066	14741	20180214	30807
20180122	분당선	태평	15603	15204	20180125	30807
20180115	1호선	동대문	14845	15962	20180118	30807
20180126	경원선	청량리(서울시립대입구)	14604	16200	20180129	30804
20180131	2호선	상왕십리	15683	15116	20180203	30799
20180124	분당선	죽전	14251	16547	20180127	30798
20180112	7호선	신중동	15487	15309	20180115	30796
20180201	3호선	약수	15627	15164	20180204	30791
20180123	7호선	상동	15063	15727	20180126	30790
20180117	2호선	상왕십리	15762	15021	20180120	30783
20180212	분당선	태평	15585	15195	20180215	30780
20180122	경부선	성균관대	15635	15141	20180125	30776
20180131	분당선	태평	15723	15052	20180203	30775
20180122	7호선	신중동	15514	15248	20180125	30762
20180124	7호선	면목	15515	15232	20180127	30747
20180129	일산선	삼송	15577	15164	20180201	30741
20180131	공항철도 1호선	인천공항1터미널	15709	15014	20180203	30723
20180121	7호선	고속터미널	17608	13114	20180124	30722
20180131	3호선	약수	15637	15079	20180203	30716
20180211	2호선	서초	15715	14992	20180214	30707
20180119	2호선	상왕십리	15816	14884	20180122	30700
20180129	안산선	안산	15995	14698	20180201	30693
20180201	1호선	동대문	14799	15889	20180204	30688
20180204	9호선	신논현	15829	14857	20180207	30686
20180126	공항철도 1호선	인천공항1터미널	16396	14290	20180129	30686
20180115	7호선	상동	15009	15671	20180118	30680
20180113	분당선	압구정로데오	14411	16269	20180116	30680
20180122	7호선	상동	15114	15561	20180125	30675
20180120	분당선	압구정로데오	14290	16380	20180123	30670
20180119	분당선	망포	16346	14322	20180122	30668
20180112	경부선	성균관대	15745	14922	20180115	30667
20180201	분당선	수서	15279	15385	20180204	30664
20180114	5호선	천호(풍납토성)	15399	15263	20180117	30662
20180120	8호선	장지	15588	15061	20180123	30649
20180122	5호선	광나루(장신대)	16087	14561	20180125	30648
20180123	4호선	한성대입구(삼선교)	15567	15079	20180126	30646
20180121	4호선	성신여대입구(돈암)	15478	15167	20180124	30645
20180122	분당선	수서	15188	15450	20180125	30638
20180123	7호선	중계	16016	14620	20180126	30636
20180203	7호선	상봉(시외버스터미널)	15737	14898	20180206	30635
20180117	분당선	수서	15020	15599	20180120	30619
20180115	분당선	태평	15712	14907	20180118	30619
20180120	7호선	이수	15444	15172	20180123	30616
20180205	공항철도 1호선	인천공항1터미널	14820	15793	20180208	30613
20180208	9호선2단계	봉은사	15332	15258	20180211	30590
20180201	경부선	성균관대	15696	14893	20180204	30589
20180208	안산선	안산	15895	14690	20180211	30585
20180126	4호선	한성대입구(삼선교)	15674	14911	20180129	30585
20180127	2호선	왕십리(성동구청)	16346	14233	20180130	30579
20180120	안산선	안산	15599	14965	20180123	30564
20180204	2호선	잠실새내	15078	15472	20180207	30550
20180206	5호선	아차산(어린이대공원후문)	15668	14880	20180209	30548
20180211	4호선	성신여대입구(돈암)	15555	14986	20180214	30541
20180121	경원선	청량리(서울시립대입구)	15431	15107	20180124	30538
20180125	분당선	죽전	14148	16389	20180128	30537
20180125	4호선	한성대입구(삼선교)	15587	14935	20180128	30522
20180125	7호선	중계	15829	14693	20180128	30522
20180124	분당선	수내	15182	15337	20180127	30519
20180130	6호선	마포구청	15969	14546	20180202	30515
20180130	1호선	동대문	14646	15862	20180202	30508
20180207	6호선	합정	16347	14160	20180210	30507
20180115	3호선	약수	15509	14993	20180118	30502
20180201	공항철도 1호선	인천공항1터미널	16302	14194	20180204	30496
20180206	3호선	약수	15487	15007	20180209	30494
20180203	2호선	성수	14792	15700	20180206	30492
20180127	2호선	이대	14836	15656	20180130	30492
