사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자
20180131	경의선	풍산	5127	4748	20180203
20180131	경의선	백마	7276	6655	20180203
20180131	경의선	곡산	513	543	20180203
20180131	경의선	능곡	4045	3579	20180203
20180131	경의선	행신	8425	7892	20180203
20180131	경의선	강매	2877	2505	20180203
20180131	경의선	화전	1572	1505	20180203
20180131	경의선	수색	2750	2981	20180203
20180131	경의선	디지털미디어시티	2268	2151	20180203
20180131	경의선	가좌	5342	4850	20180203
20180131	경의선	홍대입구	1615	2015	20180203
20180131	경의선	서강대	2124	2137	20180203
20180131	경의선	공덕	3447	3054	20180203
20180131	경의선	효창공원앞	2642	2910	20180203
20180131	경의선	신촌	749	1090	20180203
20180131	경의선	서울역	3075	4079	20180203
20180131	장항선	신창	1120	1082	20180203
20180131	장항선	온양온천	4594	4534	20180203
20180131	장항선	배방	1030	976	20180203
20180131	장항선	아산	2260	2135	20180203
20180131	장항선	쌍용	2228	2055	20180203
20180131	장항선	봉명	1398	1411	20180203
20180131	중앙선	지평	39	36	20180203
20180131	중앙선	용문	2166	2171	20180203
20180131	중앙선	원덕	365	364	20180203
20180131	중앙선	양평	3550	3551	20180203
20180131	중앙선	오빈	354	338	20180203
20180131	중앙선	아신	596	572	20180203
20180131	중앙선	국수	914	803	20180203
20180131	중앙선	신원	173	189	20180203
20180131	중앙선	양수	1770	1887	20180203
20180131	중앙선	운길산	637	547	20180203
20180131	중앙선	팔당	696	675	20180203
20180131	중앙선	도심	2971	2312	20180203
20180131	중앙선	덕소	6854	6600	20180203
20180131	중앙선	양정	938	837	20180203
20180131	중앙선	도농	9572	8407	20180203
20180131	중앙선	구리	14617	15185	20180203
20180131	중앙선	양원	1623	1639	20180203
20180131	중앙선	망우	8513	8256	20180203
20180131	중앙선	상봉	6185	6179	20180203
20180131	중앙선	중랑	6264	6078	20180203
20180131	중앙선	회기	28509	27715	20180203
20180131	일산선	대화	16052	12582	20180203
20180131	일산선	주엽	10481	10787	20180203
20180131	일산선	정발산	9414	9831	20180203
20180131	일산선	마두	9113	9722	20180203
20180131	일산선	백석	12777	12509	20180203
20180131	일산선	대곡	1558	1184	20180203
20180131	일산선	화정	21989	22873	20180203
20180131	일산선	원당	12887	12189	20180203
20180131	일산선	삼송	16758	16272	20180203
20180131	일산선	원흥	8600	7629	20180203
20180131	분당선	매교	2734	2768	20180203
20180131	분당선	수원시청	11991	13291	20180203
20180131	분당선	매탄권선	4702	4512	20180203
20180131	분당선	망포	14776	13571	20180203
20180131	분당선	영통	9645	9894	20180203
20180131	분당선	청명	4595	4145	20180203
20180131	분당선	상갈	5838	5371	20180203
20180131	분당선	기흥	8606	8207	20180203
20180131	분당선	신갈	5464	5167	20180203
20180131	분당선	구성	5601	5659	20180203
20180131	분당선	죽전	16098	18736	20180203
20180131	분당선	보정	3165	2605	20180203
20180131	분당선	이매	6308	6133	20180203
20180131	분당선	오리	16519	13588	20180203
20180131	분당선	미금	22369	24096	20180203
20180131	분당선	정자	20648	22190	20180203
20180131	분당선	수내	16396	16717	20180203
20180131	분당선	서현	31639	32071	20180203
20180131	분당선	야탑	31852	33189	20180203
20180131	분당선	모란	23392	23295	20180203
20180131	분당선	태평	15723	15052	20180203
20180131	분당선	가천대	7068	8204	20180203
20180131	분당선	선정릉	9714	10683	20180203
20180131	분당선	강남구청	10304	12139	20180203
20180131	분당선	압구정로데오	16222	18448	20180203
20180131	분당선	서울숲	8821	8815	20180203
20180131	분당선	수원	9319	6123	20180203
20180131	분당선	수서	15021	15035	20180203
20180131	분당선	대모산입구	3621	3316	20180203
20180131	분당선	개포동	3697	3791	20180203
20180131	분당선	구룡	2393	2266	20180203
20180131	분당선	도곡	7837	8212	20180203
20180131	분당선	한티	16465	17612	20180203
20180131	분당선	선릉	10478	22410	20180203
20180131	과천선	범계	32345	31352	20180203
20180131	과천선	평촌	20119	19724	20180203
20180131	과천선	인덕원	28911	28227	20180203
20180131	과천선	정부과천청사	16213	15911	20180203
20180131	과천선	과천	4930	4013	20180203
20180131	과천선	대공원	3196	3527	20180203
20180131	과천선	경마공원	2629	2643	20180203
20180131	과천선	선바위	9801	8260	20180203
20180131	안산선	수리산	4942	3623	20180203
20180131	안산선	오이도	8774	8434	20180203
20180131	안산선	정왕	8000	8889	20180203
20180131	안산선	신길온천	1856	1603	20180203
20180131	안산선	안산	16804	15286	20180203
20180131	안산선	초지	3888	3804	20180203
20180131	안산선	고잔	9745	9506	20180203
20180131	안산선	중앙	16920	18241	20180203
20180131	안산선	한대앞	8948	8865	20180203
20180131	안산선	상록수	21248	20714	20180203
20180131	안산선	반월	4942	4704	20180203
20180131	안산선	대야미	4468	3937	20180203
20180131	안산선	산본	19723	20810	20180203
20180131	경원선	소요산	3023	2536	20180203
20180131	경원선	동두천	2210	2776	20180203
20180131	경원선	보산	1672	1579	20180203
20180131	경원선	동두천중앙	3953	3597	20180203
20180131	경원선	지행	7177	7163	20180203
20180131	경원선	덕정	6262	6231	20180203
20180131	경원선	덕계	2214	2005	20180203
20180131	경원선	양주	9074	8099	20180203
20180131	경원선	녹양	5190	4683	20180203
20180131	경원선	가능	7704	7361	20180203
20180131	경원선	의정부	20570	21628	20180203
20180131	경원선	회룡	13427	12904	20180203
20180131	경원선	망월사	8373	8399	20180203
20180131	경원선	도봉산	8035	4541	20180203
20180131	경원선	도봉	7145	6982	20180203
20180131	경원선	방학	10990	10710	20180203
20180131	경원선	녹천	5625	4632	20180203
20180131	경원선	월계	5231	4741	20180203
20180131	경원선	석계	10574	11882	20180203
20180131	경원선	신이문	10631	9371	20180203
20180131	경원선	외대앞	11114	10588	20180203
20180131	경원선	청량리	15389	16998	20180203
20180131	경원선	왕십리	16513	18881	20180203
20180131	경원선	응봉	2040	1656	20180203
20180131	경원선	옥수	46	27	20180203
20180131	경원선	한남	4814	4741	20180203
20180131	경원선	서빙고	2006	1953	20180203
20180131	경원선	이촌	4741	3680	20180203
20180131	경인선	도화	4117	3813	20180203
20180131	경인선	중동	10809	10060	20180203
20180131	경인선	온수	7162	7090	20180203
20180131	경인선	도원	3746	3760	20180203
20180131	경인선	간석	6949	6674	20180203
20180131	경인선	부개	10686	9888	20180203
20180131	경인선	소사	13888	13161	20180203
20180131	경인선	구일	6782	6860	20180203
20180131	경인선	인천	3702	2801	20180203
20180131	경인선	동인천	17902	17211	20180203
20180131	경인선	제물포	10801	10141	20180203
20180131	경인선	주안	24949	22687	20180203
20180131	경인선	동암	19872	19751	20180203
20180131	경인선	백운	9583	9267	20180203
20180131	경인선	부평	38331	41690	20180203
20180131	경인선	송내	34840	34049	20180203
20180131	경인선	부천	41583	41583	20180203
20180131	경인선	역곡	32829	32112	20180203
20180131	경인선	오류동	12085	11319	20180203
20180131	경인선	개봉	25645	25828	20180203
20180131	경부선	광명	1902	1619	20180203
20180131	경부선	서동탄	1619	1365	20180203
20180131	경부선	당정	7495	7138	20180203
20180131	경부선	천안	5673	5543	20180203
20180131	경부선	두정	4665	4979	20180203
20180131	경부선	직산	912	969	20180203
20180131	경부선	성환	3193	3163	20180203
20180131	경부선	평택	12211	11693	20180203
20180131	경부선	지제	2035	1832	20180203
20180131	경부선	서정리	4450	4481	20180203
20180131	경부선	송탄	4490	4393	20180203
20180131	경부선	진위	1666	1477	20180203
20180131	경부선	오산	9441	8908	20180203
20180131	경부선	오산대	2506	2325	20180203
20180131	경부선	세마	2832	2600	20180203
20180131	경부선	병점	14460	14487	20180203
20180131	경부선	세류	3752	3459	20180203
20180131	경부선	독산	19588	20824	20180203
20180131	경부선	수원	39286	41826	20180203
20180131	경부선	화서	8774	8481	20180203
20180131	경부선	성균관대	15918	15134	20180203
20180131	경부선	의왕	10032	9596	20180203
20180131	경부선	군포	8388	8578	20180203
20180131	경부선	금정	29866	30079	20180203
20180131	경부선	명학	10914	11142	20180203
20180131	경부선	안양	25383	24830	20180203
20180131	경부선	관악	8919	8365	20180203
20180131	경부선	석수	12343	10603	20180203
20180131	경부선	금천구청	12452	11741	20180203
20180131	경부선	가산디지털단지	18664	22231	20180203
20180131	경부선	구로	22770	23906	20180203
20180131	경부선	신길	11083	8995	20180203
20180131	경부선	신도림	4032	3895	20180203
20180131	경부선	영등포	46762	49706	20180203
20180131	경부선	대방	16613	16828	20180203
20180131	경부선	노량진	14362	13484	20180203
20180131	경부선	용산	38396	38927	20180203
20180131	경부선	남영	11270	12082	20180203
20180131	경부선	서울역	5504	1011	20180203
20180131	4호선	남태령	2632	1146	20180203
20180131	4호선	사당	31177	25711	20180203
20180131	4호선	총신대입구	23664	26223	20180203
20180131	4호선	동작	2253	2275	20180203
20180131	4호선	이촌	10585	11709	20180203
20180131	4호선	신용산	17181	18268	20180203
20180131	4호선	삼각지	5864	6807	20180203
20180131	4호선	숙대입구	16670	16385	20180203
20180131	4호선	서울역	14427	21794	20180203
20180131	4호선	회현	32445	34868	20180203
20180131	4호선	명동	35586	37899	20180203
20180131	4호선	충무로	35994	37002	20180203
20180131	4호선	동대문역사문화공원	24024	22519	20180203
20180131	4호선	동대문	27220	28203	20180203
20180131	4호선	혜화	44610	46436	20180203
20180131	4호선	한성대입구	16623	15813	20180203
20180131	경원선	광운대	9769	9174	20180203
20180131	4호선	성신여대입구	25672	24776	20180203
20180131	4호선	길음	25379	23870	20180203
20180131	4호선	미아사거리	32929	31831	20180203
20180131	4호선	미아	19260	17893	20180203
20180131	4호선	수유	42454	42002	20180203
20180131	4호선	쌍문	37553	33245	20180203
20180131	4호선	창동	31856	33741	20180203
20180131	4호선	노원	24371	27538	20180203
20180131	4호선	상계	24198	21690	20180203
20180131	4호선	당고개	13818	12847	20180203
20180131	3호선	오금	7716	6882	20180203
20180131	3호선	경찰병원	9191	9273	20180203
20180131	3호선	가락시장	11855	11298	20180203
20180131	3호선	수서	18374	18602	20180203
20180131	3호선	일원	10555	10885	20180203
20180131	3호선	대청	11334	10060	20180203
20180131	3호선	학여울	2052	2145	20180203
20180131	3호선	대치	14157	13678	20180203
20180131	3호선	도곡	7393	7246	20180203
20180131	3호선	매봉	13508	13057	20180203
20180131	3호선	양재	46365	50143	20180203
20180131	3호선	남부터미널	38791	40010	20180203
20180131	3호선	교대	16843	11516	20180203
20180131	3호선	고속터미널	54052	50802	20180203
20180131	3호선	잠원	7096	6640	20180203
20180131	3호선	신사	35932	38580	20180203
20180131	3호선	압구정	39177	42972	20180203
20180131	3호선	옥수	11003	11491	20180203
20180131	3호선	금호	9883	8994	20180203
20180131	3호선	약수	15637	15079	20180203
20180131	3호선	충무로	3	0	20180203
20180131	3호선	을지로3가	12556	13638	20180203
20180131	3호선	종로3가	11836	14859	20180203
20180131	3호선	안국	26890	28712	20180203
20180131	3호선	경복궁	25757	25860	20180203
20180131	3호선	독립문	8187	8358	20180203
20180131	3호선	무악재	4681	4663	20180203
20180131	3호선	홍제	21181	19880	20180203
20180131	3호선	녹번	14600	12483	20180203
20180131	3호선	불광	20405	22093	20180203
20180131	3호선	연신내	46073	43447	20180203
20180131	3호선	구파발	21948	19711	20180203
20180131	3호선	지축	1343	1528	20180203
20180131	2호선	용두	2678	2763	20180203
20180131	2호선	신정네거리	10665	10971	20180203
20180131	2호선	양천구청	7528	7928	20180203
20180131	2호선	도림천	1436	1645	20180203
20180131	2호선	신설동	4312	4561	20180203
20180131	2호선	신답	1528	1736	20180203
20180131	2호선	용답	2763	2708	20180203
20180131	2호선	충정로	13506	14208	20180203
20180131	2호선	아현	11470	11174	20180203
20180131	2호선	이대	17818	18349	20180203
20180131	2호선	신촌	49102	50781	20180203
20180131	2호선	홍대입구	76006	79770	20180203
20180131	2호선	합정	35509	37632	20180203
20180131	2호선	당산	23036	26349	20180203
20180131	2호선	영등포구청	26594	27346	20180203
20180131	2호선	문래	23237	23859	20180203
20180131	2호선	신도림	64068	62227	20180203
20180131	2호선	대림	32001	32538	20180203
20180131	2호선	구로디지털단지	74454	75007	20180203
20180131	2호선	신대방	30974	29428	20180203
20180131	2호선	신림	76014	74775	20180203
20180131	2호선	봉천	26182	23971	20180203
20180131	2호선	서울대입구	56958	55133	20180203
20180131	2호선	낙성대	32896	31428	20180203
20180131	2호선	사당	44112	51410	20180203
20180131	2호선	방배	21893	22110	20180203
20180131	2호선	서초	25178	26297	20180203
20180131	2호선	교대	42912	48408	20180203
20180131	2호선	강남	118418	117626	20180203
20180131	2호선	역삼	62122	68536	20180203
20180131	2호선	선릉	70167	60400	20180203
20180131	2호선	삼성	72557	74716	20180203
20180131	2호선	종합운동장	10813	12075	20180203
20180131	2호선	잠실새내	30635	30221	20180203
20180131	2호선	잠실	92705	88551	20180203
20180131	2호선	잠실나루	20038	19012	20180203
20180131	2호선	강변	45100	44491	20180203
20180131	2호선	구의	27356	26207	20180203
20180131	2호선	건대입구	44314	48192	20180203
20180131	2호선	성수	33267	37380	20180203
20180131	2호선	뚝섬	19680	21484	20180203
20180131	2호선	한양대	8584	9860	20180203
20180131	2호선	왕십리	20269	16760	20180203
20180131	2호선	상왕십리	15683	15116	20180203
20180131	2호선	신당	16549	17176	20180203
20180131	2호선	동대문역사문화공원	18348	21236	20180203
20180131	2호선	을지로4가	14972	14983	20180203
20180131	2호선	을지로3가	25839	25829	20180203
20180131	2호선	을지로입구	56680	56917	20180203
20180131	2호선	시청	30561	30106	20180203
20180131	1호선	동묘앞	8788	9248	20180203
20180131	1호선	청량리	28694	29363	20180203
20180131	1호선	제기동	22803	23461	20180203
20180131	1호선	신설동	17613	17128	20180203
20180131	1호선	동대문	14952	15942	20180203
20180131	1호선	종로5가	28754	28665	20180203
20180131	1호선	종로3가	37214	34655	20180203
20180131	1호선	종각	52802	50179	20180203
20180131	1호선	시청	28116	27968	20180203
20180131	1호선	서울역	54026	52493	20180203
20180130	1호선	시청	29266	27906	20180202
20180130	우이신설선	신설동	1823	1758	20180202
20180130	우이신설선	보문	1812	1722	20180202
20180130	우이신설선	성신여대입구	4389	4208	20180202
20180130	우이신설선	정릉	4352	4459	20180202
20180130	우이신설선	북한산보국문	5750	6270	20180202
20180130	우이신설선	솔샘	5594	5939	20180202
20180130	우이신설선	삼양사거리	2349	2760	20180202
20180130	우이신설선	삼양	2122	2502	20180202
20180130	우이신설선	화계	3035	3325	20180202
20180130	우이신설선	가오리	3836	4277	20180202
20180130	우이신설선	4.19민주묘지	2323	2468	20180202
20180130	우이신설선	솔밭공원	2351	2453	20180202
20180130	우이신설선	북한산우이	1970	1806	20180202
20180130	9호선2단계	종합운동장	7218	6209	20180202
20180130	9호선2단계	봉은사	15808	14553	20180202
20180130	9호선2단계	삼성중앙	6864	6677	20180202
20180130	9호선2단계	선정릉	8058	8201	20180202
20180130	9호선2단계	언주	10564	10207	20180202
20180130	공항철도 1호선	영종	1986	1860	20180202
20180130	공항철도 1호선	인천공항2터미널	6784	5632	20180202
20180130	공항철도 1호선	인천공항1터미널	15309	14905	20180202
20180130	공항철도 1호선	공항화물청사	2885	3287	20180202
20180130	공항철도 1호선	운서	6729	7037	20180202
20180130	공항철도 1호선	청라국제도시	6261	5956	20180202
20180130	공항철도 1호선	검암	9483	9463	20180202
20180130	공항철도 1호선	계양	11573	11350	20180202
20180130	공항철도 1호선	김포공항	10888	6828	20180202
20180130	공항철도 1호선	디지털미디어시티	16294	12939	20180202
20180130	공항철도 1호선	홍대입구	8803	8975	20180202
20180130	공항철도 1호선	공덕	2114	2874	20180202
20180130	공항철도 1호선	서울역	10296	8463	20180202
20180130	9호선	신논현	33468	33444	20180202
20180130	9호선	사평	2843	2940	20180202
20180130	9호선	고속터미널	12279	19066	20180202
20180130	9호선	신반포	3727	3922	20180202
20180130	9호선	구반포	3448	3833	20180202
20180130	9호선	동작	1908	1402	20180202
20180130	9호선	흑석	9111	9740	20180202
20180130	9호선	노들	5105	4798	20180202
20180130	9호선	노량진	29729	31211	20180202
20180130	9호선	샛강	7057	7166	20180202
20180130	9호선	여의도	25442	22681	20180202
20180130	9호선	국회의사당	23857	20995	20180202
20180130	9호선	당산	20750	19888	20180202
20180130	9호선	선유도	8749	8363	20180202
20180130	9호선	신목동	4605	4280	20180202
20180130	9호선	염창	17879	18426	20180202
20180130	9호선	등촌	12331	12942	20180202
20180130	9호선	증미	8873	8893	20180202
20180130	9호선	가양	23478	23200	20180202
20180130	9호선	양천향교	9301	9556	20180202
20180130	9호선	마곡나루	8235	7521	20180202
20180130	9호선	신방화	9074	9135	20180202
20180130	9호선	공항시장	3100	3622	20180202
20180130	9호선	김포공항	10110	11755	20180202
20180130	9호선	개화	7370	5576	20180202
20180130	8호선	모란	4715	3405	20180202
20180130	8호선	수진	5613	5144	20180202
20180130	8호선	신흥	4901	5401	20180202
20180130	8호선	단대오거리	11906	11725	20180202
20180130	8호선	남한산성입구	14612	13673	20180202
20180130	8호선	산성	5642	5683	20180202
20180130	8호선	복정	11815	9811	20180202
20180130	8호선	장지	19687	19635	20180202
20180130	8호선	문정	19739	20193	20180202
20180130	8호선	가락시장	8638	10176	20180202
20180130	8호선	송파	6089	6124	20180202
20180130	8호선	석촌	10671	11076	20180202
20180130	8호선	잠실	16295	17981	20180202
20180130	8호선	몽촌토성	7927	8337	20180202
20180130	8호선	강동구청	12858	13466	20180202
20180130	8호선	천호	20561	23129	20180202
20180130	8호선	암사	20762	18973	20180202
20180130	7호선	부평구청	13207	10640	20180202
20180130	7호선	굴포천	10323	11181	20180202
20180130	7호선	삼산체육관	5309	4795	20180202
20180130	7호선	상동	15691	16211	20180202
20180130	7호선	부천시청	13585	13607	20180202
20180130	7호선	신중동	15705	15689	20180202
20180130	7호선	춘의	10466	10087	20180202
20180130	7호선	부천종합운동장	5472	4912	20180202
20180130	7호선	까치울	7202	6846	20180202
20180130	7호선	온수	11409	10816	20180202
20180130	7호선	천왕	9475	8948	20180202
20180130	7호선	광명사거리	28605	28802	20180202
20180130	7호선	철산	26328	27701	20180202
20180130	7호선	가산디지털단지	52269	50067	20180202
20180130	7호선	남구로	18926	19828	20180202
20180130	7호선	대림	10217	10434	20180202
20180130	7호선	신풍	12356	11991	20180202
20180130	7호선	보라매	10072	10167	20180202
20180130	7호선	신대방삼거리	18424	18071	20180202
20180130	7호선	장승배기	12230	12146	20180202
20180130	7호선	상도	11645	11161	20180202
20180130	7호선	숭실대입구	14727	14769	20180202
20180130	7호선	남성	12568	12186	20180202
20180130	7호선	이수	18581	18849	20180202
20180130	7호선	내방	17186	17815	20180202
20180130	7호선	고속터미널	21215	18684	20180202
20180130	7호선	반포	7042	6843	20180202
20180130	7호선	논현	23474	25499	20180202
20180130	7호선	학동	27825	28821	20180202
20180130	7호선	강남구청	18334	19289	20180202
20180130	7호선	청담	25752	27463	20180202
20180130	7호선	뚝섬유원지	7921	8016	20180202
20180130	7호선	건대입구	17020	18098	20180202
20180130	7호선	어린이대공원	13876	13224	20180202
20180130	7호선	군자	16526	10829	20180202
20180130	7호선	중곡	11841	11546	20180202
20180130	7호선	용마산	7172	6988	20180202
20180130	7호선	사가정	17653	18088	20180202
20180130	7호선	면목	16873	17305	20180202
20180130	7호선	상봉	19053	18405	20180202
20180130	7호선	중화	12525	12698	20180202
20180130	7호선	먹골	11916	11919	20180202
20180130	7호선	태릉입구	9121	8328	20180202
20180130	7호선	공릉	13497	13906	20180202
20180130	7호선	하계	22333	22108	20180202
20180130	7호선	중계	17348	16553	20180202
20180130	7호선	노원	23561	24901	20180202
20180130	7호선	마들	13204	12996	20180202
20180130	7호선	수락산	14705	14832	20180202
20180130	7호선	도봉산	9358	11390	20180202
20180130	7호선	장암	2498	777	20180202
20180130	6호선	봉화산	10924	10531	20180202
20180130	6호선	화랑대	13740	10787	20180202
20180130	6호선	태릉입구	5741	6630	20180202
20180130	6호선	석계	14335	15489	20180202
20180130	6호선	돌곶이	10019	9520	20180202
20180130	6호선	상월곡	6829	6429	20180202
20180130	6호선	월곡	14112	14120	20180202
20180130	6호선	고려대	10108	9661	20180202
20180130	6호선	안암	13509	12886	20180202
20180130	6호선	보문	8619	8158	20180202
20180130	6호선	창신	4051	3583	20180202
20180130	6호선	동묘앞	9464	9597	20180202
20180130	6호선	신당	10344	10592	20180202
20180130	6호선	청구	4374	4884	20180202
20180130	6호선	약수	4515	4268	20180202
20180130	6호선	버티고개	2942	2742	20180202
20180130	6호선	한강진	7118	8215	20180202
20180130	6호선	이태원	14550	15316	20180202
20180130	6호선	녹사평	6410	6501	20180202
20180130	6호선	삼각지	7598	6277	20180202
20180130	6호선	효창공원앞	8047	7586	20180202
20180130	6호선	공덕	21839	21055	20180202
20180130	6호선	대흥	9498	10040	20180202
20180130	6호선	광흥창	10595	10523	20180202
20180130	6호선	상수	11432	12617	20180202
20180130	6호선	합정	16729	14428	20180202
20180130	6호선	망원	15249	16708	20180202
20180130	6호선	마포구청	15969	14546	20180202
20180130	6호선	월드컵경기장	5148	5312	20180202
20180130	6호선	디지털미디어시티	16051	18337	20180202
20180130	6호선	증산	11415	11300	20180202
20180130	6호선	새절	14275	14272	20180202
20180130	6호선	구산	8816	7297	20180202
20180130	6호선	연신내	1	0	20180202
20180130	6호선	독바위	3234	3572	20180202
20180130	6호선	불광	5932	5734	20180202
20180130	6호선	역촌	4403	5214	20180202
20180130	6호선	응암	19626	20214	20180202
20180130	5호선	마천	5257	5426	20180202
20180130	5호선	거여	7544	7255	20180202
20180130	5호선	개롱	7620	7848	20180202
20180130	5호선	오금	4138	4065	20180202
20180130	5호선	방이	8566	8763	20180202
20180130	5호선	올림픽공원	5362	5076	20180202
20180130	5호선	둔촌동	10864	11283	20180202
20180130	5호선	상일동	13237	11771	20180202
20180130	5호선	고덕	10736	10712	20180202
20180130	5호선	명일	8882	9772	20180202
20180130	5호선	굽은다리	10623	10471	20180202
20180130	5호선	길동	8574	9322	20180202
20180130	5호선	강동	21911	19466	20180202
20180130	5호선	천호	22670	23480	20180202
20180130	5호선	광나루	15400	13924	20180202
20180130	5호선	아차산	15641	15351	20180202
20180130	5호선	군자	12356	15850	20180202
20180130	5호선	장한평	21807	21965	20180202
20180130	5호선	답십리	18944	17473	20180202
20180130	5호선	마장	7109	6818	20180202
20180130	5호선	왕십리	5962	6458	20180202
20180130	5호선	행당	9536	9138	20180202
20180130	5호선	신금호	6603	7029	20180202
20180130	5호선	청구	4972	4518	20180202
20180130	5호선	동대문역사문화공원	3972	4292	20180202
20180130	5호선	을지로4가	6269	6657	20180202
20180130	5호선	종로3가	16234	14842	20180202
20180130	5호선	광화문	47747	44866	20180202
20180130	5호선	서대문	22194	21242	20180202
20180130	5호선	충정로	5612	5639	20180202
20180130	5호선	애오개	8747	9248	20180202
20180130	5호선	공덕	16925	18154	20180202
20180130	5호선	마포	17836	18521	20180202
20180130	5호선	여의나루	9031	8351	20180202
20180130	5호선	여의도	32261	31571	20180202
20180130	5호선	신길	3797	4614	20180202
20180130	5호선	영등포시장	10354	11123	20180202
20180130	5호선	영등포구청	4414	4457	20180202
20180130	5호선	양평	7892	7811	20180202
20180130	5호선	오목교	28257	30083	20180202
20180130	5호선	목동	20566	22885	20180202
20180130	5호선	신정	16158	13456	20180202
20180130	5호선	까치산	32646	32322	20180202
20180130	5호선	화곡	32717	31379	20180202
20180130	5호선	우장산	16818	17335	20180202
20180130	5호선	발산	18508	18032	20180202
20180130	5호선	마곡	9729	8163	20180202
20180130	5호선	송정	9814	9919	20180202
20180130	5호선	김포공항	8500	6548	20180202
20180130	5호선	개화산	6659	6503	20180202
20180130	5호선	방화	7940	7761	20180202
20180130	경강선	여주	1616	1625	20180202
20180130	경강선	세종대왕릉	234	206	20180202
20180130	경강선	부발	1498	1350	20180202
20180130	경강선	이천	2269	2381	20180202
20180130	경강선	신둔도예촌	1004	864	20180202
20180130	경강선	곤지암	1862	1822	20180202
20180130	경강선	초월	2405	2400	20180202
20180130	경강선	경기광주	6207	6450	20180202
20180130	경강선	삼동	2147	1825	20180202
20180130	경강선	이매	1497	1035	20180202
20180130	경강선	판교	3614	3549	20180202
20180130	수인선	인천	923	1601	20180202
20180130	수인선	신포	1815	1832	20180202
20180130	수인선	숭의	3605	3329	20180202
20180130	수인선	인하대	5330	4967	20180202
20180130	수인선	송도	2867	2824	20180202
20180130	수인선	연수	5004	4945	20180202
20180130	수인선	원인재	4664	4814	20180202
20180130	수인선	남동인더스파크	2582	2764	20180202
20180130	수인선	호구포	3979	3882	20180202
20180130	수인선	인천논현	6172	6554	20180202
20180130	수인선	소래포구	4056	3800	20180202
20180130	수인선	월곶	2394	2270	20180202
20180130	수인선	달월	119	65	20180202
20180130	경춘선	춘천	1259	1138	20180202
20180130	경춘선	남춘천	2182	2312	20180202
20180130	경춘선	김유정	366	341	20180202
20180130	경춘선	강촌	371	346	20180202
20180130	경춘선	백양리	364	281	20180202
20180130	경춘선	굴봉산	113	92	20180202
20180130	경춘선	가평	1779	1771	20180202
20180130	경춘선	상천	267	277	20180202
20180130	경춘선	청평	1989	1700	20180202
20180130	경춘선	대성리	633	415	20180202
20180130	경춘선	마석	3370	3809	20180202
20180130	경춘선	천마산	1465	1412	20180202
20180130	경춘선	평내호평	6136	6229	20180202
20180130	경춘선	금곡	1624	1464	20180202
20180130	경춘선	사릉	3642	3808	20180202
20180130	경춘선	퇴계원	3468	3423	20180202
20180130	경춘선	별내	2400	2362	20180202
20180130	경춘선	갈매	2309	2173	20180202
20180130	경춘선	신내	708	693	20180202
20180130	경의선	공덕	1	0	20180202
20180130	경의선	문산	5524	5509	20180202
20180130	경의선	파주	1074	743	20180202
20180130	경의선	월롱	2278	2359	20180202
20180130	경의선	금촌	6548	6652	20180202
20180130	경의선	금릉	4750	4719	20180202
20180130	경의선	운정	5388	5398	20180202
20180130	경의선	야당	4205	4176	20180202
20180130	경의선	탄현	7863	8052	20180202
20180130	경의선	일산	9460	9799	20180202
20180130	경의선	풍산	4828	4844	20180202
20180130	경의선	백마	6897	7093	20180202
20180130	경의선	곡산	550	535	20180202
20180130	경의선	능곡	3904	3744	20180202
20180130	경의선	행신	8211	8125	20180202
20180130	경의선	강매	2813	2712	20180202
20180130	경의선	화전	1537	1442	20180202
20180130	경의선	수색	2871	2735	20180202
20180130	경의선	디지털미디어시티	2190	2006	20180202
20180130	경의선	가좌	5109	4877	20180202
20180130	경의선	홍대입구	1576	2037	20180202
20180130	경의선	서강대	2108	2054	20180202
20180130	경의선	공덕	3205	2940	20180202
20180130	경의선	효창공원앞	2634	2890	20180202
20180130	경의선	신촌	834	1058	20180202
20180130	경의선	서울역	3223	3900	20180202
20180130	장항선	신창	916	874	20180202
20180130	장항선	온양온천	4326	4393	20180202
20180130	장항선	배방	902	866	20180202
20180130	장항선	아산	2111	1780	20180202
20180130	장항선	쌍용	2044	1941	20180202
20180130	장항선	봉명	1330	1394	20180202
20180130	중앙선	지평	37	21	20180202
20180130	중앙선	용문	2876	2870	20180202
20180130	중앙선	원덕	418	367	20180202
20180130	중앙선	양평	3193	3289	20180202
20180130	중앙선	오빈	367	375	20180202
20180130	중앙선	아신	557	568	20180202
20180130	중앙선	국수	871	792	20180202
20180130	중앙선	신원	168	158	20180202
20180130	중앙선	양수	1635	1651	20180202
20180130	중앙선	운길산	562	531	20180202
20180130	중앙선	팔당	681	642	20180202
20180130	중앙선	도심	2899	2453	20180202
20180130	중앙선	덕소	6514	6827	20180202
20180130	중앙선	양정	958	784	20180202
20180130	중앙선	도농	9463	8852	20180202
20180130	중앙선	구리	14088	15435	20180202
20180130	중앙선	양원	1499	1623	20180202
20180130	중앙선	망우	8420	8516	20180202
20180130	중앙선	상봉	6098	6347	20180202
20180130	중앙선	중랑	6131	6053	20180202
20180130	중앙선	회기	28773	28362	20180202
20180130	일산선	대화	15281	12789	20180202
20180130	일산선	주엽	10377	11126	20180202
20180130	일산선	정발산	8908	9238	20180202
20180130	일산선	마두	9103	9874	20180202
